month;day;hour;PM_10_standar;PM_25_standar;PM_100_standar;PM_10_env;PM_25_env;PM_100_env;particles_03um;particles_05um;particles_10um;particles_25um;particles_50um;particles_100um;voltaje;-;Total_imsis;Las Factory;Burgo Centro;Carlos Sainz;Viento_fuerte;weekday
10;24;18;19.84659090909091;20.107954545454547;20.44034090909091;19.644886363636363;20.03409090909091;20.44034090909091;4025.309659090909;1050.6761363636363;4.875;1.2471590909090908;0.29829545454545453;0.06534090909090909;4.8440056818181825;0.0;2375.0;21.0;0.0;2354.0;1;0
10;24;19;21.897727272727273;22.27840909090909;22.522727272727273;21.78125;22.27840909090909;22.522727272727273;4290.025568181818;1140.596590909091;6.698863636363637;1.1193181818181819;0.19886363636363635;0.05397727272727273;4.846619318181818;0.0;2170.0;14.0;0.0;2156.0;1;0
10;24;20;24.28409090909091;24.642045454545453;24.914772727272727;23.735795454545453;24.642045454545453;24.914772727272727;4573.96875;1228.5056818181818;8.181818181818182;1.125;0.2585227272727273;0.06818181818181818;4.846193181818182;0.0;1811.0;0.0;0.0;1811.0;1;0
10;24;21;29.40909090909091;30.821022727272727;31.448863636363637;26.639204545454547;30.110795454545453;31.267045454545453;5175.323863636364;1405.684659090909;27.133522727272727;2.821022727272727;0.65625;0.21306818181818182;4.843721590909091;0.0;942.0;8.0;2.0;932.0;1;0
10;24;22;26.431818181818183;27.806818181818183;28.352272727272727;25.079545454545453;27.610795454545453;28.34659090909091;4809.238636363636;1290.2329545454545;28.460227272727273;2.8380681818181817;0.5426136363636364;0.19602272727272727;4.842414772727273;0.0;560.0;107.0;0.0;453.0;1;0
10;24;23;23.68465909090909;24.420454545454547;24.855113636363637;23.09375;24.22159090909091;24.84375;4444.644886363636;1180.8636363636363;13.732954545454545;1.8494318181818181;0.4460227272727273;0.13920454545454544;4.844829545454545;0.0;258.0;40.0;1.0;217.0;1;0
10;25;0;21.230113636363637;21.738636363636363;22.022727272727273;21.201704545454547;21.732954545454547;22.022727272727273;4143.247159090909;1093.5227272727273;8.073863636363637;1.3238636363636365;0.26420454545454547;0.05397727272727273;4.8440340909090915;0.0;201.0;38.0;0.0;163.0;0;1
10;25;1;22.417613636363637;22.818181818181817;23.053977272727273;22.40625;22.818181818181817;23.053977272727273;4289.318181818182;1136.4545454545455;7.292613636363637;1.2102272727272727;0.2727272727272727;0.11363636363636363;4.8440056818181825;0.0;86.0;16.0;0.0;70.0;0;1
10;25;2;22.883522727272727;23.232954545454547;23.47159090909091;22.84659090909091;23.232954545454547;23.47159090909091;4348.977272727273;1159.5539772727273;5.855113636363637;1.1761363636363635;0.3039772727272727;0.11363636363636363;4.844517045454546;0.0;61.0;21.0;0.0;40.0;0;1
10;25;3;23.5;23.6875;23.897727272727273;23.349431818181817;23.6875;23.897727272727273;4438.133522727273;1183.2244318181818;4.2414772727272725;0.8835227272727273;0.21875;0.07386363636363637;4.842784090909091;0.0;61.0;16.0;2.0;43.0;0;1
10;25;4;24.764204545454547;25.06534090909091;25.24715909090909;24.068181818181817;25.06534090909091;25.24715909090909;4632.502840909091;1239.0539772727273;4.423295454545454;1.0028409090909092;0.22443181818181818;0.03409090909090909;4.8417045454545455;0.0;47.0;10.0;0.0;37.0;0;1
10;25;5;25.610795454545453;25.974431818181817;26.210227272727273;24.545454545454547;25.974431818181817;26.210227272727273;4716.09375;1261.75;5.4914772727272725;1.125;0.2585227272727273;0.05965909090909091;4.8458238636363635;0.0;55.0;8.0;0.0;47.0;0;1
10;25;6;27.539772727272727;27.869318181818183;28.147727272727273;26.235795454545453;27.869318181818183;28.147727272727273;4960.78125;1332.2982954545455;5.8125;1.1022727272727273;0.26988636363636365;0.06818181818181818;4.8435511363636365;0.0;84.0;17.0;0.0;67.0;0;1
10;25;7;29.579545454545453;29.90340909090909;30.12215909090909;27.303977272727273;29.90340909090909;30.12215909090909;5196.272727272727;1403.247159090909;6.127840909090909;1.2045454545454546;0.1903409090909091;0.07102272727272728;4.8434375;0.0;273.0;57.0;0.0;216.0;0;1
10;25;8;31.636363636363637;32.03693181818182;32.21306818181818;28.295454545454547;32.03693181818182;32.21306818181818;5455.6875;1469.1306818181818;6.375;1.0511363636363635;0.24147727272727273;0.07670454545454546;4.842045454545455;0.0;844.0;194.0;1.0;649.0;0;1
